arch,case,solver,step,t,dt,ch_glm,max_cf_x,max_cf_y,max_speed,max_rho,min_rho,max_p,min_p,max_abs_Bx,max_abs_By,max_abs_Bz,max_abs_psi,divB_L1,divB_max,n_floor_triggered
gpu,orszag_tang,hllc,8070,2.7655648816e+00,7.3239651152e-04,1.7872790468e+01,1.4425911462e+01,1.2879416114e+01,1.7872790468e+01,3.1896784207e+01,1.2650245984e-02,1.5044376606e+01,7.9607917254e-06,3.5676219609e+00,3.7270837584e+00,0.0000000000e+00,1.0403273378e+01,1.0785414417e+05,2.6349966236e+01,1965
gpu,orszag_tang,hllc,8075,2.7689668949e+00,5.9785325214e-04,2.1894953892e+01,1.8392408366e+01,1.6100787478e+01,2.1894953892e+01,3.2180746095e+01,8.2140370418e-03,1.4845602919e+01,7.9607917254e-06,3.5260370313e+00,3.7172211126e+00,0.0000000000e+00,1.2629309239e+01,1.0739402171e+05,2.5414165003e+01,1817
gpu,orszag_tang,hllc,8080,2.7725423789e+00,8.0327321990e-04,1.6295787119e+01,1.4454970563e+01,1.2810024321e+01,1.6295787119e+01,3.2356595583e+01,9.8837457773e-03,1.4537648750e+01,7.9607917254e-06,3.6387585230e+00,3.7113866391e+00,0.0000000000e+00,1.0218434590e+01,1.0608878841e+05,2.3974673826e+01,1857
gpu,orszag_tang,hllc,8085,2.7767723412e+00,9.1906851122e-04,1.4242648105e+01,1.2766014417e+01,1.1626939389e+01,1.4242648105e+01,3.2409716001e+01,1.1002570967e-02,1.4094131074e+01,3.6531538496e-06,3.6040241243e+00,3.6875919763e+00,0.0000000000e+00,8.4593057392e+00,1.0727597831e+05,2.3156910971e+01,1978
gpu,orszag_tang,hllc,8090,2.7820519609e+00,1.1397229812e-03,1.1485220186e+01,9.1883024001e+00,9.7153543097e+00,1.1485220186e+01,3.2216809948e+01,2.1772863683e-02,1.3581836329e+01,7.9607917254e-06,3.6011311613e+00,3.6637675511e+00,0.0000000000e+00,8.1140019915e+00,1.0884785734e+05,2.4943247284e+01,2008
gpu,orszag_tang,hllc,8095,2.7876252423e+00,1.0507083738e-03,1.2458232671e+01,9.2491814625e+00,8.8006560546e+00,1.2458232671e+01,3.1762593853e+01,4.0062981261e-02,1.3528414337e+01,7.2329050666e-06,3.6707139501e+00,3.6637675511e+00,0.0000000000e+00,7.5498595548e+00,1.1116023618e+05,2.5426822046e+01,1955
gpu,orszag_tang,hllc,8100,2.7927116543e+00,9.7780609368e-04,1.3387081012e+01,1.0633188480e+01,9.3109401628e+00,1.3387081012e+01,3.1389927061e+01,5.6626280258e-02,1.3538406330e+01,7.9607917254e-06,3.5966646754e+00,3.7297533246e+00,0.0000000000e+00,8.0757679790e+00,1.1166847173e+05,2.6619257005e+01,1980
gpu,orszag_tang,hllc,8105,2.7975103400e+00,9.3487639215e-04,1.4001818315e+01,1.1352023856e+01,9.9379426400e+00,1.4001818315e+01,3.1979493032e+01,5.0186194423e-02,1.3600122662e+01,7.9607917254e-06,3.5501672524e+00,3.7898348105e+00,0.0000000000e+00,8.4565796773e+00,1.1145892507e+05,2.7111548123e+01,1981
gpu,orszag_tang,hllc,8110,2.8021577470e+00,9.3058521788e-04,1.4066384398e+01,1.1612490273e+01,1.0091004825e+01,1.4066384398e+01,3.2600820869e+01,4.7861570030e-02,1.3686415516e+01,7.9607917254e-06,3.5387626920e+00,3.7427463303e+00,0.0000000000e+00,8.2266618461e+00,1.1121412454e+05,2.9047391511e+01,1949
gpu,orszag_tang,hllc,8115,2.8068474992e+00,9.4857679350e-04,1.3799588478e+01,1.1595206593e+01,1.0104492936e+01,1.3799588478e+01,3.3251739450e+01,4.7146916893e-02,1.3734906873e+01,7.9607917254e-06,3.5810453422e+00,3.8747512893e+00,0.0000000000e+00,7.6599847884e+00,1.1130271263e+05,3.0433915177e+01,1983
gpu,orszag_tang,hllc,8120,2.8116516677e+00,9.7595226656e-04,1.3412509852e+01,1.1181999758e+01,9.8540779036e+00,1.3412509852e+01,3.3911516524e+01,4.6026075730e-02,1.3749266149e+01,6.4034595362e-06,3.6118952186e+00,3.9672977387e+00,0.0000000000e+00,7.7709568849e+00,1.1172069066e+05,3.2313555831e+01,2009
gpu,orszag_tang,hllc,8125,2.8165450293e+00,9.9450366727e-04,1.3162313846e+01,1.0558128877e+01,9.8031007919e+00,1.3162313846e+01,3.4548542121e+01,4.3338683702e-02,1.3767985355e+01,6.4034595362e-06,3.7790315115e+00,4.0284743283e+00,0.0000000000e+00,7.7866104580e+00,1.1230550660e+05,3.4378459278e+01,2071
gpu,orszag_tang,hllc,8130,2.8216405414e+00,1.0181127844e-03,1.2857091660e+01,9.7676394128e+00,8.8998497734e+00,1.2857091660e+01,3.5155487425e+01,5.2790426122e-02,1.3801167342e+01,9.5573924774e-07,3.7842220901e+00,4.0485248782e+00,0.0000000000e+00,7.4147784816e+00,1.1281681265e+05,3.6004966492e+01,2079
gpu,orszag_tang,hllc,8135,2.8266168103e+00,9.4973061128e-04,1.3782823502e+01,9.7375932047e+00,9.2373088324e+00,1.3782823502e+01,3.5685135669e+01,5.6127262760e-02,1.3829131401e+01,2.2562148332e-06,3.5719275794e+00,4.0877295694e+00,0.0000000000e+00,7.9093937914e+00,1.1342836260e+05,3.6422843796e+01,2048
gpu,orszag_tang,hllc,8140,2.8312233121e+00,8.9076718064e-04,1.4695163534e+01,9.9409790594e+00,9.5945910543e+00,1.4695163534e+01,3.6118577856e+01,5.0057857367e-02,1.3838596726e+01,2.2562148332e-06,3.6679626979e+00,4.0451383487e+00,0.0000000000e+00,8.5416288483e+00,1.1316141189e+05,3.6798859063e+01,1990
gpu,orszag_tang,hllc,8145,2.8357517027e+00,9.3338633558e-04,1.4024170797e+01,1.0055811929e+01,9.5455294859e+00,1.4024170797e+01,3.6494859904e+01,4.2944262601e-02,1.4104122121e+01,1.4439989786e-06,3.6711015002e+00,4.0832178988e+00,0.0000000000e+00,8.7253866098e+00,1.1260323148e+05,3.6824238300e+01,1990
gpu,orszag_tang,hllc,8150,2.8403497209e+00,9.0256220859e-04,1.4503121519e+01,1.0319715736e+01,1.0137915943e+01,1.4503121519e+01,3.6829905093e+01,3.7058940967e-02,1.4830138918e+01,2.2562148332e-06,3.7485158191e+00,4.2353780283e+00,0.0000000000e+00,8.9561210049e+00,1.1274201555e+05,3.6678867940e+01,1929
gpu,orszag_tang,hllc,8155,2.8448857656e+00,9.2998708528e-04,1.4075431366e+01,9.9774076401e+00,9.0572318904e+00,1.4075431366e+01,3.7118337952e+01,3.4794949735e-02,1.5470875963e+01,1.7040883652e-06,3.7422967040e+00,4.2564589179e+00,0.0000000000e+00,9.2536154908e+00,1.1252777682e+05,3.6846898860e+01,1978
gpu,orszag_tang,hllc,8160,2.8497104329e+00,1.0359675197e-03,1.2635501732e+01,1.0719112142e+01,8.8395664222e+00,1.2635501732e+01,3.7396131541e+01,3.0318391688e-02,1.5798603206e+01,2.2562148332e-06,3.7829739015e+00,4.2633553327e+00,0.0000000000e+00,8.5789908221e+00,1.1246719975e+05,3.6822806036e+01,2009
gpu,orszag_tang,hllc,8165,2.8552669807e+00,1.1860851054e-03,1.1036281740e+01,1.0535721729e+01,8.3729356304e+00,1.1036281740e+01,3.7662549214e+01,2.9324040119e-02,1.6114412943e+01,1.3093358797e-06,3.8089709538e+00,4.2398173561e+00,0.0000000000e+00,7.1710239555e+00,1.1324659581e+05,3.6569705290e+01,2074
gpu,orszag_tang,hllc,8170,2.8611537287e+00,1.1575109653e-03,1.1308721717e+01,9.9201399273e+00,8.1100604039e+00,1.1308721717e+01,3.7881811969e+01,2.9615502198e-02,1.7161006695e+01,1.3093358797e-06,3.6279221723e+00,4.2209750947e+00,0.0000000000e+00,6.5690481939e+00,1.1446147217e+05,3.4424646705e+01,2005
gpu,orszag_tang,hllc,8175,2.8669034508e+00,1.1614233050e-03,1.1270627457e+01,8.9147609091e+00,8.3219741254e+00,1.1270627457e+01,3.8032219331e+01,3.4865970630e-02,1.7980398154e+01,1.3093358797e-06,3.6228442901e+00,4.1340454461e+00,0.0000000000e+00,6.7636545339e+00,1.1473291575e+05,3.1524519360e+01,2107
gpu,orszag_tang,hllc,8180,2.8724815247e+00,1.0856330283e-03,1.2057453162e+01,9.0764458475e+00,8.6619779543e+00,1.2057453162e+01,3.8065750551e+01,3.7052181273e-02,1.8611345230e+01,1.3093358797e-06,3.6606667175e+00,4.0498990661e+00,0.0000000000e+00,7.1632639239e+00,1.1446291403e+05,3.2330617849e+01,1964
gpu,orszag_tang,hllc,8185,2.8777535423e+00,1.0195187616e-03,1.2839360964e+01,1.0252574462e+01,1.0003112604e+01,1.2839360964e+01,3.7963847421e+01,3.3388617785e-02,1.9120089355e+01,1.3093358797e-06,3.6197902333e+00,3.8942921671e+00,0.0000000000e+00,8.6561956862e+00,1.1404511033e+05,3.3435881395e+01,1926
gpu,orszag_tang,hllc,8190,2.8826636966e+00,9.3767769123e-04,1.3959988077e+01,1.1220124104e+01,1.0569948048e+01,1.3959988077e+01,3.7962771428e+01,3.3288862483e-02,1.9574224934e+01,2.2433365335e-06,3.6370622217e+00,3.8211010985e+00,0.0000000000e+00,9.8392043710e+00,1.1343349381e+05,3.5447940417e+01,1907
gpu,orszag_tang,hllc,8195,2.8872633183e+00,9.1234433970e-04,1.4347619446e+01,1.1676554686e+01,1.0860619044e+01,1.4347619446e+01,3.7271868983e+01,3.5127043622e-02,1.9940286307e+01,7.9607917254e-06,3.6607435884e+00,3.7601140117e+00,0.0000000000e+00,1.0020669687e+01,1.1258055707e+05,3.5076931433e+01,1970
gpu,orszag_tang,hllc,8200,2.8917534977e+00,8.6814576107e-04,1.5078077872e+01,1.2541450247e+01,1.1642520317e+01,1.5078077872e+01,3.6807824692e+01,3.4999959224e-02,2.0034436281e+01,7.1162266894e-06,3.6384641255e+00,3.7432010270e+00,0.0000000000e+00,9.7502033886e+00,1.1196002159e+05,3.4621824026e+01,1878
gpu,orszag_tang,hllc,8205,2.8960768703e+00,8.3480619037e-04,1.5680249549e+01,1.3370979308e+01,1.2381600298e+01,1.5680249549e+01,3.6278441516e+01,3.4574833023e-02,1.9708222412e+01,7.1162266894e-06,3.6764766680e+00,3.8123902268e+00,0.0000000000e+00,9.2476725778e+00,1.1126298813e+05,3.5797648525e+01,1787
gpu,orszag_tang,hllc,8210,2.9001352204e+00,7.8846482142e-04,1.6601843271e+01,1.2631681037e+01,1.2165702290e+01,1.6601843271e+01,3.5714941864e+01,3.1482501840e-02,1.9087988976e+01,1.1683136926e-06,3.6886606926e+00,3.8803031762e+00,0.0000000000e+00,9.7940612617e+00,1.1061293571e+05,3.4750544938e+01,1786
gpu,orszag_tang,hllc,8215,2.9040587031e+00,7.8498227439e-04,1.6675496781e+01,1.2556401615e+01,1.1549749703e+01,1.6675496781e+01,3.5115474679e+01,2.8815130801e-02,1.8281619076e+01,1.5976402050e-06,3.6620473337e+00,3.8677863716e+00,0.0000000000e+00,1.0248152752e+01,1.0980750884e+05,3.4243961136e+01,1793
gpu,orszag_tang,hllc,8220,2.9079971090e+00,7.8922383206e-04,1.6585876982e+01,1.2607183487e+01,1.1320567469e+01,1.6585876982e+01,3.4449194021e+01,2.6935373077e-02,1.7422188305e+01,7.9607917254e-06,3.6404616654e+00,3.8498650809e+00,0.0000000000e+00,9.9487449343e+00,1.0920269509e+05,3.4300285857e+01,1714
gpu,orszag_tang,hllc,8225,2.9118826394e+00,7.4735337818e-04,1.7515100316e+01,1.3225368800e+01,1.1568620719e+01,1.7515100316e+01,3.3738288207e+01,2.5234501767e-02,1.6596788749e+01,3.0352156193e-06,3.5406432609e+00,3.8095354424e+00,0.0000000000e+00,1.0616562757e+01,1.0884414170e+05,3.4508549466e+01,1610
gpu,orszag_tang,hllc,8230,2.9155880648e+00,7.3191840372e-04,1.7884465431e+01,1.3720780918e+01,1.2092272059e+01,1.7884465431e+01,3.3201781752e+01,2.3379078311e-02,1.5917207182e+01,7.9607917254e-06,3.5930215997e+00,3.7946136352e+00,0.0000000000e+00,1.1509210707e+01,1.0826979048e+05,3.4585762760e+01,1640
gpu,orszag_tang,hllc,8235,2.9192110714e+00,7.2098757042e-04,1.8155610342e+01,1.5392182180e+01,1.3415251741e+01,1.8155610342e+01,3.3819378762e+01,2.1711410626e-02,1.5293135362e+01,1.8934938118e-06,3.5768791448e+00,3.7939581310e+00,0.0000000000e+00,1.2305561453e+01,1.0759644810e+05,3.3244572734e+01,1638
gpu,orszag_tang,hllc,8240,2.9227558656e+00,7.0144691573e-04,1.8661382774e+01,1.6690018333e+01,1.4679122693e+01,1.8661382774e+01,3.4402712193e+01,2.0038145276e-02,1.4687139124e+01,7.0691984847e-06,3.5477296933e+00,3.7517442550e+00,0.0000000000e+00,1.2855524699e+01,1.0713107190e+05,3.3454273466e+01,1632
gpu,orszag_tang,hllc,8245,2.9262849153e+00,7.0135983308e-04,1.8663699819e+01,1.7424798023e+01,1.4731142544e+01,1.8663699819e+01,3.4947491242e+01,1.9388701643e-02,1.4066208653e+01,3.7620591632e-06,3.5313476402e+00,3.7157940408e+00,0.0000000000e+00,1.2019704821e+01,1.0654864202e+05,3.2118718329e+01,1579
gpu,orszag_tang,hllc,8250,2.9296973565e+00,6.4521839211e-04,2.0287656939e+01,1.9143577807e+01,1.6097270418e+01,2.0287656939e+01,3.5430196500e+01,1.9193585688e-02,1.3458647414e+01,7.0691984847e-06,3.4998041707e+00,3.7482589684e+00,0.0000000000e+00,1.1823711087e+01,1.0629725897e+05,3.1804046815e+01,1560
gpu,orszag_tang,hllc,8255,2.9327442148e+00,5.6385577700e-04,2.3215102024e+01,2.1486095616e+01,1.8555892451e+01,2.3215102024e+01,3.5820677917e+01,1.4483652033e-02,1.3334770764e+01,5.9248106155e-07,3.4705085574e+00,3.7375500954e+00,0.0000000000e+00,1.3930265554e+01,1.0562979876e+05,3.1042373959e+01,1443
gpu,orszag_tang,hllc,8260,2.9354811650e+00,5.2564956392e-04,2.4902464091e+01,2.3739319413e+01,1.9921857869e+01,2.4902464091e+01,3.6154237474e+01,1.3277100565e-02,1.3489262198e+01,1.1833079019e-05,3.4468252117e+00,3.7142698252e+00,0.0000000000e+00,1.4816834579e+01,1.0461546610e+05,3.0240696773e+01,1427
gpu,orszag_tang,hllc,8265,2.9380033291e+00,4.6702287043e-04,2.8028540397e+01,2.6606726505e+01,2.2611421732e+01,2.8028540397e+01,3.6440108363e+01,1.0379853442e-02,1.3562309927e+01,3.4262647191e-06,3.4263086928e+00,3.7288013126e+00,0.0000000000e+00,1.5047708651e+01,1.0372928171e+05,2.9662754622e+01,1431
gpu,orszag_tang,hllc,8270,2.9402463349e+00,4.2870919432e-04,3.0533446829e+01,2.9654894006e+01,2.5177538296e+01,3.0533446829e+01,3.6650380184e+01,8.7798685722e-03,1.3575804278e+01,1.7998523925e-06,3.4255997765e+00,3.7549410021e+00,0.0000000000e+00,1.6283085669e+01,1.0290468445e+05,2.9002634978e+01,1466
gpu,orszag_tang,hllc,8275,2.9422905435e+00,3.7855030560e-04,3.4579207033e+01,3.3459225785e+01,2.8005846882e+01,3.4579207033e+01,3.6800588583e+01,7.6416496323e-03,1.3554923654e+01,1.7998523925e-06,3.4195463260e+00,3.7990376750e+00,0.0000000000e+00,1.7566755046e+01,1.0196971432e+05,2.8383840363e+01,1365
gpu,orszag_tang,hllc,8280,2.9441253944e+00,3.5114256581e-04,3.7278218777e+01,3.6258007418e+01,3.0857050096e+01,3.7278218777e+01,3.6900801615e+01,6.2856768380e-03,1.3681712996e+01,1.7998523925e-06,3.4131908680e+00,3.8731325723e+00,0.0000000000e+00,1.9474798859e+01,1.0111051727e+05,2.7785588397e+01,1310
gpu,orszag_tang,hllc,8285,2.9457889375e+00,3.1894384000e-04,4.1041612184e+01,3.9850510364e+01,3.3860323832e+01,4.1041612184e+01,3.6963228584e+01,5.4249074896e-03,1.3923959074e+01,1.4094213239e-06,3.4090313778e+00,3.9415887427e+00,0.0000000000e+00,2.2164087745e+01,1.0016162000e+05,2.7218828385e+01,1365
gpu,orszag_tang,hllc,8290,2.9473059013e+00,2.8579838446e-04,4.5801411421e+01,4.3753694851e+01,3.7173895003e+01,4.5801411421e+01,3.6996498269e+01,4.6375963044e-03,1.4142920821e+01,1.2336778795e-05,3.4069681118e+00,4.0069992479e+00,0.0000000000e+00,2.3677129437e+01,9.9259187742e+04,2.6455461825e+01,1318
gpu,orszag_tang,hllc,8295,2.9486944626e+00,2.6696411431e-04,4.9032692741e+01,4.6579073391e+01,3.9789290262e+01,4.9032692741e+01,3.7007436320e+01,4.0618626988e-03,1.4343264366e+01,1.2336778795e-05,3.3859099238e+00,4.0207377690e+00,0.0000000000e+00,2.5017595423e+01,9.8463247647e+04,2.5550164738e+01,1341
gpu,orszag_tang,hllc,8300,2.9500009250e+00,2.5059815564e-04,5.2234899161e+01,4.9932949567e+01,4.2502321858e+01,5.2234899161e+01,3.7000412039e+01,3.8984687641e-03,1.4526133375e+01,2.6612901201e-06,3.3765466069e+00,4.0231766839e+00,0.0000000000e+00,2.6859889592e+01,9.7772320141e+04,2.4695028217e+01,1315
gpu,orszag_tang,hllc,8305,2.9512433747e+00,2.3963718716e-04,5.4624115501e+01,5.1897826453e+01,4.4369289458e+01,5.4624115501e+01,3.6978082768e+01,3.5505291657e-03,1.4702260449e+01,2.6612901201e-06,3.3787698721e+00,4.0006958912e+00,0.0000000000e+00,2.9140405000e+01,9.7020785597e+04,2.4294917768e+01,1285
gpu,orszag_tang,hllc,8310,2.9524200551e+00,2.2746177047e-04,5.7547997464e+01,5.4489973622e+01,4.6809263105e+01,5.7547997464e+01,3.6942642951e+01,3.1635380005e-03,1.4873502554e+01,5.4677456894e-06,3.3829567089e+00,4.0057775639e+00,0.0000000000e+00,3.1664465031e+01,9.6328919031e+04,2.3755404481e+01,1382
gpu,orszag_tang,hllc,8315,2.9535300561e+00,2.1761270404e-04,6.0152597468e+01,5.7924377638e+01,4.9879335211e+01,6.0152597468e+01,3.6896360777e+01,2.9135226046e-03,1.5034590544e+01,5.4677456894e-06,3.3878456252e+00,4.0185583515e+00,0.0000000000e+00,3.4480334066e+01,9.5833666226e+04,2.3270082967e+01,1305
gpu,orszag_tang,hllc,8320,2.9545896584e+00,2.0301094013e-04,6.4479132906e+01,6.1287822594e+01,5.2690711288e+01,6.4479132906e+01,3.6839270434e+01,2.6788138084e-03,1.5202937363e+01,9.2908022632e-06,3.3947473245e+00,4.0042069184e+00,0.0000000000e+00,3.7769421009e+01,9.5273245791e+04,2.2710936467e+01,1276
gpu,orszag_tang,hllc,8325,2.9555987668e+00,1.9639782672e-04,6.6650276170e+01,6.3159221833e+01,5.4416877190e+01,6.6650276170e+01,3.6773442657e+01,2.5243464423e-03,1.5350520363e+01,1.2115391997e-05,3.4029953565e+00,4.0158791824e+00,0.0000000000e+00,4.0153495543e+01,9.4840353802e+04,2.2063576894e+01,1296
gpu,orszag_tang,hllc,8330,2.9565694227e+00,1.8887414018e-04,6.9305249396e+01,6.5544807368e+01,5.6691353502e+01,6.9305249396e+01,3.6700130249e+01,2.3145316914e-03,1.5487533569e+01,4.3333414683e-06,3.4115830070e+00,4.0063636371e+00,0.0000000000e+00,4.1810374009e+01,9.4320151598e+04,2.2117951845e+01,1257
gpu,orszag_tang,hllc,8335,2.9574961340e+00,1.8296058653e-04,7.1545296383e+01,6.8752684319e+01,5.9648611346e+01,7.1545296383e+01,3.6621151924e+01,2.1818092424e-03,1.5618626607e+01,1.6279553124e-05,3.4176049056e+00,3.9994995934e+00,0.0000000000e+00,4.4378274116e+01,9.3953594565e+04,2.0916481848e+01,1305
gpu,orszag_tang,hllc,8340,2.9583892442e+00,1.7146056667e-04,7.6343906031e+01,7.2457193837e+01,6.2740233468e+01,7.6343906031e+01,3.6536655165e+01,2.0176525272e-03,1.5744957965e+01,2.1713785293e-05,3.4252461880e+00,4.0151534181e+00,0.0000000000e+00,4.6707148146e+01,9.3534422029e+04,2.0294288600e+01,1280
gpu,orszag_tang,hllc,8345,2.9592415103e+00,1.6462687823e-04,7.9512953966e+01,7.5333750214e+01,6.5251996128e+01,7.9512953966e+01,3.6448513950e+01,1.8713854473e-03,1.5875486699e+01,2.1713785293e-05,3.4321695281e+00,4.0109556897e+00,0.0000000000e+00,4.9191685885e+01,9.3147745910e+04,1.9892759474e+01,1216
gpu,orszag_tang,hllc,8350,2.9600562308e+00,1.5781588354e-04,8.2944562336e+01,7.8488596102e+01,6.8050633534e+01,8.2944562336e+01,3.6357408559e+01,1.7269831334e-03,1.6009709840e+01,9.9754847612e-07,3.4393771682e+00,4.0248431416e+00,0.0000000000e+00,5.3111546723e+01,9.2769330822e+04,1.9999574812e+01,1278
gpu,orszag_tang,hllc,8355,2.9608351748e+00,1.5519993535e-04,8.4342621409e+01,8.1062311872e+01,7.0497486527e+01,8.4342621409e+01,3.6264056766e+01,1.5897818197e-03,1.6125275579e+01,2.1713785293e-05,3.4487033975e+00,4.0214181631e+00,0.0000000000e+00,5.5746141354e+01,9.2478725976e+04,1.9915843914e+01,1264
gpu,orszag_tang,hllc,8360,2.9615930359e+00,1.4791486410e-04,8.8496646156e+01,8.4131887205e+01,7.3100968758e+01,8.8496646156e+01,3.6167822667e+01,1.5923078798e-03,1.6250150516e+01,4.3204235043e-06,3.4581468652e+00,4.0453601278e+00,0.0000000000e+00,5.8179460503e+01,9.2140907147e+04,2.0331929486e+01,1235
gpu,orszag_tang,hllc,8365,2.9623289690e+00,1.4395320537e-04,9.0932114755e+01,8.6249824448e+01,7.4897680421e+01,9.0932114755e+01,3.6069051676e+01,1.4610182834e-03,1.6356983769e+01,1.6582517891e-06,3.4685592345e+00,4.0422586108e+00,0.0000000000e+00,6.0456646083e+01,9.1943889103e+04,2.0482775118e+01,1233
gpu,orszag_tang,hllc,8370,2.9630356495e+00,1.3970059565e-04,9.3700168771e+01,9.0233511775e+01,7.8488952184e+01,9.3700168771e+01,3.5969304619e+01,1.3989043908e-03,1.6449410897e+01,9.6433886993e-06,3.4769534020e+00,4.0419588685e+00,0.0000000000e+00,6.3338004059e+01,9.1719314746e+04,2.1841009642e+01,1232
gpu,orszag_tang,hllc,8375,2.9637266692e+00,1.3455425907e-04,9.7283946868e+01,9.2356294990e+01,8.0119394517e+01,9.7283946868e+01,3.5867673090e+01,1.3430923103e-03,1.6539347016e+01,1.4504675161e-05,3.4883370436e+00,4.0358518300e+00,0.0000000000e+00,6.4931439598e+01,9.1487162288e+04,2.0323687489e+01,1250
gpu,orszag_tang,hllc,8380,2.9643932842e+00,1.3317836511e-04,9.8289007969e+01,9.4667632797e+01,8.2207623954e+01,9.8289007969e+01,3.5765660200e+01,1.2539541126e-03,1.6629718481e+01,4.5308119570e-06,3.4993204777e+00,4.0330892131e+00,0.0000000000e+00,6.6521003810e+01,9.1307188774e+04,2.2913543656e+01,1219
gpu,orszag_tang,hllc,8385,2.9650444411e+00,1.2719879751e-04,1.0290953724e+02,9.8146083106e+01,8.5194246957e+01,1.0290953724e+02,3.5661873905e+01,1.2425213266e-03,1.6723108601e+01,3.5335266076e-06,3.5094962963e+00,4.0328539315e+00,0.0000000000e+00,7.0392590158e+01,9.1130050931e+04,2.1658027648e+01,1281
gpu,orszag_tang,hllc,8390,2.9656829082e+00,1.2535578111e-04,1.0442254257e+02,9.9248067550e+01,8.5918972767e+01,1.0442254257e+02,3.5556097061e+01,1.1840048618e-03,1.6795900367e+01,3.5335266076e-06,3.5208668227e+00,4.0367228279e+00,0.0000000000e+00,7.0213519674e+01,9.1015579843e+04,2.1720378990e+01,1263
gpu,orszag_tang,hllc,8395,2.9663048298e+00,1.2446380778e-04,1.0517088962e+02,1.0168355712e+02,8.8152061013e+01,1.0517088962e+02,3.5448804679e+01,1.1423009055e-03,1.6880196269e+01,3.2280864574e-07,3.5320726611e+00,4.0347160646e+00,0.0000000000e+00,7.3234016748e+01,9.0835831798e+04,2.3178834183e+01,1264
gpu,orszag_tang,hllc,8400,2.9669103435e+00,1.1960734498e-04,1.0944118350e+02,1.0575944630e+02,9.1643648870e+01,1.0944118350e+02,3.5340409542e+01,1.0818944873e-03,1.6957217944e+01,4.3059629640e-07,3.5423189475e+00,4.0403615186e+00,0.0000000000e+00,7.5507960009e+01,9.0730626586e+04,2.5693429789e+01,1297
gpu,orszag_tang,hllc,8405,2.9675041028e+00,1.1658894718e-04,1.1227453122e+02,1.0734409547e+02,9.2696600234e+01,1.1227453122e+02,3.5230574488e+01,1.0529489079e-03,1.7026663764e+01,3.7344834081e-06,3.5526422948e+00,4.0479602159e+00,0.0000000000e+00,7.6970323351e+01,9.0595702440e+04,2.4811175565e+01,1199
gpu,orszag_tang,hllc,8410,2.9680838016e+00,1.1403149266e-04,1.1479258128e+02,1.1004067396e+02,9.4980916874e+01,1.1479258128e+02,3.5120029521e+01,9.9882434515e-04,1.7097867604e+01,3.7344834081e-06,3.5634392436e+00,4.0452206220e+00,0.0000000000e+00,8.4455547217e+01,9.0499474334e+04,2.3972495713e+01,1290
gpu,orszag_tang,hllc,8415,2.9686469507e+00,1.1247463220e-04,1.1638152652e+02,1.1308771311e+02,9.7573682615e+01,1.1638152652e+02,3.5009816255e+01,9.5281767371e-04,1.7139492603e+01,1.9155473887e-06,3.5728818276e+00,4.0648850519e+00,0.0000000000e+00,8.2785974348e+01,9.0391606953e+04,2.5489088264e+01,1233
gpu,orszag_tang,hllc,8420,2.9692034238e+00,1.1002046246e-04,1.1897758923e+02,1.1451326894e+02,9.8692628814e+01,1.1897758923e+02,3.4898186520e+01,9.5502055001e-04,1.7194997574e+01,1.3916479341e-06,3.5850005023e+00,3.9869371083e+00,0.0000000000e+00,1.1817970552e+02,9.0327437543e+04,2.3586909638e+01,1289
gpu,orszag_tang,hllc,8425,2.9697503045e+00,1.0969315295e-04,1.1933260225e+02,1.1625988267e+02,1.0003655532e+02,1.1933260225e+02,3.4785629528e+01,9.0210474797e-04,1.7197965642e+01,4.8909573784e-07,3.5961824584e+00,4.0144763285e+00,0.0000000000e+00,8.5386966274e+01,9.0244672886e+04,2.3687256213e+01,1279
gpu,orszag_tang,hllc,8430,2.9702906927e+00,1.0653956347e-04,1.2286486788e+02,1.1882322326e+02,1.0231338917e+02,1.2286486788e+02,3.4671922998e+01,9.0127708898e-04,1.7271858944e+01,4.8909573784e-07,3.6054946053e+00,4.1090292928e+00,0.0000000000e+00,8.2612145116e+01,9.0190907730e+04,2.3582987215e+01,1372
gpu,orszag_tang,hllc,8435,2.9708225139e+00,1.0511776243e-04,1.2452671259e+02,1.2038916222e+02,1.0317927351e+02,1.2452671259e+02,3.4558121951e+01,8.4365631727e-04,1.7337327452e+01,7.5469021859e-06,3.6162086458e+00,4.1365199640e+00,0.0000000000e+00,8.7988742799e+01,9.0257922171e+04,2.6026104164e+01,1366
gpu,orszag_tang,hllc,8440,2.9713437039e+00,1.0393721223e-04,1.2594112454e+02,1.2330202661e+02,1.0596148660e+02,1.2594112454e+02,3.4444297619e+01,8.2814394079e-04,1.7401560928e+01,1.9841056501e-07,3.6249896144e+00,4.0685490032e+00,0.0000000000e+00,9.2617653232e+01,9.0126835012e+04,2.3093472794e+01,1407
gpu,orszag_tang,hllc,8445,2.9718575835e+00,1.0076174970e-04,1.2991010407e+02,1.2624654779e+02,1.0832875805e+02,1.2991010407e+02,3.4329781743e+01,7.9626949710e-04,1.7424541194e+01,9.6734768131e-06,3.6332396415e+00,4.1646324131e+00,0.0000000000e+00,9.3151334018e+01,9.0102239425e+04,2.4232640238e+01,1389
